"","ID","Genes","Promoter","CpGs","DE"
"2085","""19_10539125""",".",FALSE,FALSE,FALSE
"2086","""19_10623935""",".",FALSE,FALSE,FALSE
"2087","""19_10666468""",".",FALSE,FALSE,FALSE
"2088","""19_10348942""",".",FALSE,FALSE,FALSE
"2089","""19_10355515""",".",FALSE,FALSE,FALSE
"2090","""19_10381519""",".",FALSE,FALSE,FALSE
"2091","""19_10621347""",".",FALSE,FALSE,FALSE
"2092","""19_10704754""",".",FALSE,FALSE,FALSE
"2093","""19_10757555""",".",FALSE,FALSE,FALSE
"2094","""19_10759046""",".",FALSE,FALSE,FALSE
"2095","""19_10760658""",".",FALSE,FALSE,FALSE
"2096","""19_10772956""",".",FALSE,FALSE,FALSE
"2097","""19_10808513""",".",FALSE,FALSE,FALSE
"2098","""19_11798757""",".",FALSE,FALSE,FALSE
"2099","""19_16880566""",".",FALSE,FALSE,FALSE
"2100","""19_17359492""",".",FALSE,FALSE,FALSE
"2101","""19_40436492""","FCGBP",FALSE,FALSE,FALSE
"2102","""19_40902499""",".",FALSE,FALSE,FALSE
"2103","""19_37183682""",".",FALSE,FALSE,FALSE
"2104","""19_52391797""",".",FALSE,FALSE,FALSE
"2105","""19_52422302""",".",FALSE,FALSE,FALSE
"2106","""19_52431617""",".",FALSE,FALSE,FALSE
"2107","""15_71974614""",".",FALSE,FALSE,FALSE
"2108","""2_21455578""",".",FALSE,FALSE,FALSE
"2109","""2_23617145""",".",FALSE,FALSE,FALSE
"2110","""2_23619638""",".",FALSE,FALSE,FALSE
"2111","""2_23620230""",".",FALSE,FALSE,FALSE
"2112","""2_23716976""",".",FALSE,FALSE,FALSE
"2113","""2_23746046""",".",FALSE,FALSE,FALSE
"2114","""2_23748788""",".",FALSE,FALSE,FALSE
"2115","""2_23754482""",".",FALSE,FALSE,FALSE
"2116","""2_23762763""",".",FALSE,FALSE,FALSE
"2117","""2_23788461""",".",FALSE,FALSE,FALSE
"2118","""2_23789512""",".",FALSE,FALSE,FALSE
"2119","""2_23789675""",".",FALSE,FALSE,FALSE
"2120","""2_23797475""",".",FALSE,FALSE,FALSE
"2121","""2_23982157""",".",FALSE,FALSE,FALSE
"2122","""2_30642910""",".",FALSE,FALSE,FALSE
"2123","""2_30650274""",".",FALSE,FALSE,FALSE
"2124","""2_30672783""",".",FALSE,FALSE,FALSE
"2125","""2_30677435""",".",FALSE,FALSE,FALSE
"2126","""2_30681750""",".",FALSE,FALSE,FALSE
"2127","""2_30682652""",".",FALSE,FALSE,FALSE
"2128","""2_30683811""",".",FALSE,FALSE,FALSE
"2129","""2_30685524""",".",FALSE,FALSE,FALSE
"2130","""2_30694821""",".",FALSE,FALSE,FALSE
"2131","""2_30696276""",".",FALSE,FALSE,FALSE
"2132","""2_30707517""",".",FALSE,FALSE,FALSE
"2133","""2_30710951""",".",FALSE,FALSE,FALSE
"2134","""2_30714482""",".",FALSE,FALSE,FALSE
"2135","""2_30714794""",".",FALSE,FALSE,FALSE
"2136","""2_30717662""",".",FALSE,FALSE,FALSE
"2137","""2_30718882""",".",FALSE,FALSE,FALSE
"2138","""2_30723270""",".",FALSE,FALSE,FALSE
"2139","""2_30725357""",".",FALSE,FALSE,FALSE
"2140","""2_30729023""",".",FALSE,FALSE,FALSE
"2141","""2_30751934""",".",FALSE,FALSE,FALSE
"2142","""2_30766985""",".",FALSE,FALSE,FALSE
"2143","""2_30767899""",".",FALSE,FALSE,FALSE
"2144","""2_30770203""",".",FALSE,FALSE,FALSE
"2145","""2_30802144""",".",FALSE,FALSE,FALSE
"2146","""2_30824512""",".",FALSE,FALSE,FALSE
"2147","""2_30826249""",".",FALSE,FALSE,FALSE
"2148","""2_30852607""",".",FALSE,FALSE,FALSE
"2149","""2_30856927""",".",FALSE,FALSE,FALSE
"2150","""2_30858958""",".",FALSE,FALSE,FALSE
"2151","""2_30860150""",".",FALSE,FALSE,FALSE
"2152","""2_30866859""",".",FALSE,FALSE,FALSE
"2153","""2_30869312""",".",FALSE,FALSE,FALSE
"2154","""2_30880396""",".",FALSE,FALSE,FALSE
"2155","""2_30883788""",".",FALSE,FALSE,FALSE
"2156","""2_30888200""",".",FALSE,FALSE,FALSE
"2157","""2_30904056""",".",FALSE,FALSE,FALSE
"2158","""2_30908617""",".",FALSE,FALSE,FALSE
"2159","""2_30910564""",".",FALSE,FALSE,FALSE
"2160","""2_30911341""",".",FALSE,FALSE,FALSE
"2161","""2_30927302""",".",FALSE,FALSE,FALSE
"2162","""2_30935508""",".",FALSE,FALSE,FALSE
"2163","""2_30939463""",".",FALSE,FALSE,FALSE
"2164","""2_30945360""",".",FALSE,FALSE,FALSE
"2165","""2_31431087""",".",FALSE,FALSE,FALSE
"2166","""2_31441701""",".",FALSE,FALSE,FALSE
"2167","""2_31443388""",".",FALSE,FALSE,FALSE
"2168","""2_31446380""",".",FALSE,FALSE,FALSE
"2169","""2_31451480""",".",FALSE,FALSE,FALSE
"2170","""2_31478615""",".",FALSE,FALSE,FALSE
"2171","""2_31497836""",".",FALSE,FALSE,FALSE
"2172","""2_31535521""",".",FALSE,FALSE,FALSE
"2173","""2_31537047""",".",FALSE,FALSE,FALSE
"2174","""2_31545917""",".",FALSE,FALSE,FALSE
"2175","""2_31547400""",".",FALSE,FALSE,FALSE
"2176","""2_31549661""",".",FALSE,FALSE,FALSE
"2177","""2_31552591""",".",FALSE,FALSE,FALSE
"2178","""2_31553101""",".",FALSE,FALSE,FALSE
"2179","""2_31553817""",".",FALSE,FALSE,FALSE
"2180","""2_31555225""",".",FALSE,FALSE,FALSE
"2181","""2_31751510""",".",FALSE,FALSE,FALSE
"2182","""2_30358168""",".",FALSE,FALSE,FALSE
"2183","""2_30371450""",".",FALSE,FALSE,FALSE
"2184","""2_30374561""",".",FALSE,FALSE,FALSE
"2185","""2_30383905""",".",FALSE,FALSE,FALSE
"2186","""2_30387761""",".",FALSE,FALSE,FALSE
"2187","""2_30387985""",".",FALSE,FALSE,FALSE
"2188","""2_30388291""",".",FALSE,FALSE,FALSE
"2189","""2_30388927""",".",FALSE,FALSE,FALSE
"2190","""2_30424772""",".",FALSE,FALSE,FALSE
"2191","""2_30962764""",".",FALSE,FALSE,FALSE
"2192","""2_31088060""",".",FALSE,FALSE,FALSE
"2193","""2_105732500""",".",FALSE,FALSE,FALSE
"2194","""2_105732704""",".",FALSE,FALSE,FALSE
"2195","""2_105816881""",".",FALSE,FALSE,FALSE
"2196","""2_105818238""",".",FALSE,FALSE,FALSE
"2197","""2_105819558""",".",FALSE,FALSE,FALSE
"2198","""2_105834390""",".",FALSE,FALSE,FALSE
"2199","""2_105834773""",".",FALSE,FALSE,FALSE
"2200","""2_105837949""",".",FALSE,FALSE,FALSE
"2201","""2_105841735""",".",FALSE,FALSE,FALSE
"2202","""2_105844105""",".",FALSE,FALSE,FALSE
"2203","""2_105847909""",".",FALSE,FALSE,FALSE
"2204","""2_105850820""",".",FALSE,FALSE,FALSE
"2205","""2_105868776""",".",FALSE,FALSE,FALSE
"2206","""2_105877520""",".",FALSE,FALSE,FALSE
"2207","""2_105881991""",".",FALSE,FALSE,FALSE
"2208","""2_105886745""",".",FALSE,FALSE,FALSE
"2209","""2_105890229""",".",FALSE,FALSE,FALSE
"2210","""2_105909663""",".",FALSE,FALSE,FALSE
"2211","""2_105910025""",".",FALSE,FALSE,FALSE
"2212","""2_105912370""",".",FALSE,FALSE,FALSE
"2213","""2_105913616""",".",FALSE,FALSE,FALSE
"2214","""2_107146141""",".",FALSE,FALSE,FALSE
"2215","""2_107154606""",".",FALSE,FALSE,FALSE
"2216","""2_107193750""",".",FALSE,FALSE,FALSE
"2217","""2_107195649""",".",FALSE,FALSE,FALSE
"2218","""2_107197145""",".",FALSE,FALSE,FALSE
"2219","""2_107197724""",".",FALSE,FALSE,FALSE
"2220","""2_107201826""",".",FALSE,FALSE,FALSE
"2221","""2_107206085""",".",FALSE,FALSE,FALSE
"2222","""2_107208381""",".",FALSE,FALSE,FALSE
"2223","""2_107211850""",".",FALSE,FALSE,FALSE
"2224","""2_107216129""",".",FALSE,FALSE,FALSE
"2225","""2_107217462""",".",FALSE,FALSE,FALSE
"2226","""2_107218462""",".",FALSE,FALSE,FALSE
"2227","""2_241777632""",".",FALSE,FALSE,FALSE
"2228","""2_241785880""",".",FALSE,FALSE,FALSE
"2229","""2_241786533""",".",FALSE,FALSE,FALSE
"2230","""2_241787037""",".",FALSE,FALSE,FALSE
"2231","""2_241821882""",".",FALSE,FALSE,FALSE
"2232","""2_241882025""",".",FALSE,FALSE,FALSE
"2233","""2_242522126""",".",FALSE,FALSE,FALSE
"2234","""20_30531687""",".",FALSE,FALSE,FALSE
"2235","""20_30534969""",".",FALSE,FALSE,FALSE
"2236","""20_30556880""",".",FALSE,FALSE,FALSE
"2237","""20_30558064""",".",FALSE,FALSE,FALSE
"2238","""20_30558866""",".",FALSE,FALSE,FALSE
"2239","""20_30561005""",".",FALSE,FALSE,FALSE
"2240","""20_30599311""",".",FALSE,FALSE,FALSE
"2241","""20_30607983""",".",FALSE,FALSE,FALSE
"2242","""20_30628510""",".",FALSE,FALSE,FALSE
"2243","""20_30629920""",".",FALSE,FALSE,FALSE
"2244","""20_30667955""",".",FALSE,FALSE,FALSE
"2245","""20_30669045""",".",FALSE,FALSE,FALSE
"2246","""20_30669419""",".",FALSE,FALSE,FALSE
"2247","""20_30674154""",".",FALSE,FALSE,FALSE
"2248","""20_30675827""",".",FALSE,FALSE,FALSE
"2249","""20_30676373""",".",FALSE,FALSE,FALSE
"2250","""20_30676639""",".",FALSE,FALSE,FALSE
"2251","""20_31073119""",".",FALSE,FALSE,FALSE
"2252","""20_31228739""",".",FALSE,FALSE,FALSE
"2253","""20_31243880""",".",FALSE,FALSE,FALSE
"2254","""20_31246486""",".",FALSE,FALSE,FALSE
"2255","""20_31249981""",".",FALSE,FALSE,FALSE
"2256","""20_31267569""",".",FALSE,FALSE,FALSE
"2257","""20_31363375""",".",FALSE,FALSE,FALSE
"2258","""20_31364594""",".",FALSE,FALSE,FALSE
"2259","""20_31371180""",".",FALSE,FALSE,FALSE
"2260","""20_30419696""",".",FALSE,FALSE,FALSE
"2261","""20_30442833""",".",FALSE,FALSE,FALSE
"2262","""20_34595928""",".",FALSE,FALSE,FALSE
"2263","""20_34596143""",".",FALSE,FALSE,FALSE
"2264","""20_60576101""",".",FALSE,FALSE,FALSE
"2265","""20_60581437""",".",FALSE,FALSE,FALSE
"2266","""20_60581906""",".",FALSE,FALSE,FALSE
"2267","""20_60587619""",".",FALSE,FALSE,FALSE
"2268","""20_60610732""",".",FALSE,FALSE,FALSE
"2269","""20_60749704""",".",FALSE,FALSE,FALSE
"2270","""20_60762449""",".",FALSE,FALSE,FALSE
"2271","""20_60763296""",".",FALSE,FALSE,FALSE
"2272","""20_60775248""",".",FALSE,FALSE,FALSE
"2273","""20_60816441""",".",FALSE,FALSE,FALSE
"2274","""20_60854469""",".",FALSE,FALSE,FALSE
"2275","""20_60867214""",".",FALSE,FALSE,FALSE
"2276","""20_60869146""",".",FALSE,FALSE,FALSE
"2277","""20_60870545""",".",FALSE,FALSE,FALSE
"2278","""20_60890794""",".",FALSE,FALSE,FALSE
"2279","""20_60900847""",".",FALSE,FALSE,FALSE
"2280","""20_60918874""",".",FALSE,FALSE,FALSE
"2281","""20_61268819""",".",FALSE,FALSE,FALSE
"2282","""20_61342356""",".",FALSE,FALSE,FALSE
"2283","""20_61396924""",".",FALSE,FALSE,FALSE
"2284","""20_61414731""",".",FALSE,FALSE,FALSE
"2285","""20_61440411""",".",FALSE,FALSE,FALSE
"2286","""20_61499900""",".",FALSE,FALSE,FALSE
"2287","""20_61525670""",".",FALSE,FALSE,FALSE
"2288","""20_61532610""",".",FALSE,FALSE,FALSE
"2289","""20_61566736""",".",FALSE,FALSE,FALSE
"2290","""20_60562123""",".",FALSE,FALSE,FALSE
"2291","""20_60595607""",".",FALSE,FALSE,FALSE
"2292","""20_61194410""",".",FALSE,FALSE,FALSE
"2293","""20_61195783""",".",FALSE,FALSE,FALSE
"2294","""20_61394803""",".",FALSE,FALSE,FALSE
"2295","""20_61467422""",".",FALSE,FALSE,FALSE
"2296","""20_61482858""",".",FALSE,FALSE,FALSE
"2297","""20_61548995""",".",FALSE,FALSE,FALSE
"2298","""20_61560157""",".",FALSE,FALSE,FALSE
"2299","""20_61574824""",".",FALSE,FALSE,FALSE
"2300","""20_61644277""",".",FALSE,FALSE,FALSE
"2301","""12_162677""",".",FALSE,FALSE,FALSE
"2302","""20_61694415""",".",FALSE,FALSE,FALSE
"2303","""20_61907639""",".",FALSE,FALSE,FALSE
"2304","""21_44518527""",".",FALSE,FALSE,FALSE
"2305","""21_44522763""",".",FALSE,FALSE,FALSE
"2306","""21_44528218""",".",FALSE,FALSE,FALSE
"2307","""21_44530118""",".",FALSE,FALSE,FALSE
"2308","""21_44531246""",".",FALSE,FALSE,FALSE
"2309","""21_45081936""",".",FALSE,FALSE,FALSE
"2310","""21_45040886""",".",FALSE,FALSE,FALSE
"2311","""21_45048079""",".",FALSE,FALSE,FALSE
"2312","""21_45065888""",".",FALSE,FALSE,FALSE
"2313","""21_46364479""",".",FALSE,FALSE,FALSE
"2314","""21_46366012""",".",FALSE,FALSE,FALSE
"2315","""21_46552246""",".",FALSE,FALSE,FALSE
"2316","""21_46556792""",".",FALSE,FALSE,FALSE
"2317","""21_46560605""",".",FALSE,FALSE,FALSE
"2318","""21_46561178""",".",FALSE,FALSE,FALSE
"2319","""21_46562256""",".",FALSE,FALSE,FALSE
"2320","""21_46565683""",".",FALSE,FALSE,FALSE
"2321","""21_46568500""",".",FALSE,FALSE,FALSE
"2322","""21_46573806""",".",FALSE,FALSE,FALSE
"2323","""21_46574019""",".",FALSE,FALSE,FALSE
"2324","""21_46852639""",".",FALSE,FALSE,FALSE
"2325","""21_46879040""",".",FALSE,FALSE,FALSE
"2326","""21_46880705""",".",FALSE,FALSE,FALSE
"2327","""21_46882231""",".",FALSE,FALSE,FALSE
"2328","""21_47012526""",".",FALSE,FALSE,FALSE
"2329","""21_47233124""",".",FALSE,FALSE,FALSE
"2330","""21_47299789""",".",FALSE,FALSE,FALSE
"2331","""3_48753476""",".",FALSE,FALSE,FALSE
"2332","""3_49042202""",".",FALSE,FALSE,FALSE
"2333","""3_49194668""",".",FALSE,FALSE,FALSE
"2334","""3_49508358""",".",FALSE,FALSE,FALSE
"2335","""3_112453705""",".",FALSE,FALSE,FALSE
"2336","""3_178730921""",".",FALSE,FALSE,FALSE
"2337","""3_178731651""",".",FALSE,FALSE,FALSE
"2338","""3_178734855""",".",FALSE,FALSE,FALSE
"2339","""3_178738726""",".",FALSE,FALSE,FALSE
"2340","""3_178745722""",".",FALSE,FALSE,FALSE
"2341","""3_178747030""",".",FALSE,FALSE,FALSE
"2342","""3_178861443""",".",FALSE,FALSE,FALSE
"2343","""3_178862772""",".",FALSE,FALSE,FALSE
"2344","""3_178913117""",".",FALSE,FALSE,FALSE
"2345","""3_178917007""",".",FALSE,FALSE,FALSE
"2346","""3_178952363""",".",FALSE,FALSE,FALSE
"2347","""3_178964605""",".",FALSE,FALSE,FALSE
"2348","""3_178970150""",".",FALSE,FALSE,FALSE
"2349","""3_178976945""",".",FALSE,FALSE,FALSE
"2350","""3_178979749""",".",FALSE,FALSE,FALSE
"2351","""3_178991791""",".",FALSE,FALSE,FALSE
"2352","""3_178994093""",".",FALSE,FALSE,FALSE
"2353","""3_178995610""",".",FALSE,FALSE,FALSE
"2354","""3_179003978""",".",FALSE,FALSE,FALSE
"2355","""3_179004891""",".",FALSE,FALSE,FALSE
"2356","""3_179005865""",".",FALSE,FALSE,FALSE
"2357","""3_179006341""",".",FALSE,FALSE,FALSE
"2358","""3_179007578""",".",FALSE,FALSE,FALSE
"2359","""3_179011955""",".",FALSE,FALSE,FALSE
"2360","""3_179012665""",".",FALSE,FALSE,FALSE
"2361","""3_179012924""",".",FALSE,FALSE,FALSE
"2362","""3_179025849""",".",FALSE,FALSE,FALSE
"2363","""3_179027738""",".",FALSE,FALSE,FALSE
"2364","""3_179028663""",".",FALSE,FALSE,FALSE
"2365","""3_179032698""",".",FALSE,FALSE,FALSE
"2366","""3_179032929""",".",FALSE,FALSE,FALSE
"2367","""3_179034334""",".",FALSE,FALSE,FALSE
"2368","""3_179041915""",".",FALSE,FALSE,FALSE
"2369","""3_179042683""",".",FALSE,FALSE,FALSE
"2370","""3_179047261""",".",FALSE,FALSE,FALSE
"2371","""3_179051301""",".",FALSE,FALSE,FALSE
"2372","""3_179061013""",".",FALSE,FALSE,FALSE
"2373","""3_179063698""",".",FALSE,FALSE,FALSE
"2374","""3_179068556""",".",FALSE,FALSE,FALSE
"2375","""3_179069763""",".",FALSE,FALSE,FALSE
"2376","""3_179070001""",".",FALSE,FALSE,FALSE
"2377","""3_179107739""",".",FALSE,FALSE,FALSE
"2378","""3_179151663""",".",FALSE,FALSE,FALSE
"2379","""3_179271149""",".",FALSE,FALSE,FALSE
"2380","""3_179272782""",".",FALSE,FALSE,FALSE
"2381","""3_179288215""",".",FALSE,FALSE,FALSE
"2382","""3_179289235""",".",FALSE,FALSE,FALSE
"2383","""3_179290117""",".",FALSE,FALSE,FALSE
"2384","""3_179298448""",".",FALSE,FALSE,FALSE
"2385","""3_179305936""",".",FALSE,FALSE,FALSE
"2386","""3_179310344""",".",FALSE,FALSE,FALSE
"2387","""3_179323027""",".",FALSE,FALSE,FALSE
"2388","""3_179325051""",".",FALSE,FALSE,FALSE
"2389","""3_179365115""",".",FALSE,FALSE,FALSE
"2390","""3_180323670""",".",FALSE,FALSE,FALSE
"2391","""5_1123888""",".",FALSE,FALSE,FALSE
"2392","""5_1124186""",".",FALSE,FALSE,FALSE
"2393","""5_1185865""",".",FALSE,FALSE,FALSE
"2394","""5_1203667""",".",FALSE,FALSE,FALSE
"2395","""5_1648917""",".",FALSE,FALSE,FALSE
"2396","""5_1670252""",".",FALSE,FALSE,FALSE
"2397","""5_94958637""",".",FALSE,FALSE,FALSE
"2398","""5_94963489""",".",FALSE,FALSE,FALSE
"2399","""5_94970791""",".",FALSE,FALSE,FALSE
"2400","""5_94973388""",".",FALSE,FALSE,FALSE
"2401","""5_94977314""",".",FALSE,FALSE,FALSE
"2402","""5_94982791""",".",FALSE,FALSE,FALSE
"2403","""5_94990784""",".",FALSE,FALSE,FALSE
"2404","""5_94994409""",".",FALSE,FALSE,FALSE
"2405","""5_94997998""",".",FALSE,FALSE,FALSE
"2406","""5_95000227""",".",FALSE,FALSE,FALSE
"2407","""5_95002114""",".",FALSE,FALSE,FALSE
"2408","""5_95002545""",".",FALSE,FALSE,FALSE
"2409","""5_95003358""",".",FALSE,FALSE,FALSE
"2410","""5_95004881""",".",FALSE,FALSE,FALSE
"2411","""5_95006686""",".",FALSE,FALSE,FALSE
"2412","""5_95096221""",".",FALSE,FALSE,FALSE
"2413","""5_95104981""",".",FALSE,FALSE,FALSE
"2414","""5_95106705""",".",FALSE,FALSE,FALSE
"2415","""5_95107568""",".",FALSE,FALSE,FALSE
"2416","""5_95115226""",".",FALSE,FALSE,FALSE
"2417","""5_95117615""",".",FALSE,FALSE,FALSE
"2418","""5_95120501""",".",FALSE,FALSE,FALSE
"2419","""5_95122727""",".",FALSE,FALSE,FALSE
"2420","""5_95126021""",".",FALSE,FALSE,FALSE
"2421","""5_95659040""",".",FALSE,FALSE,FALSE
"2422","""5_95660413""",".",FALSE,FALSE,FALSE
"2423","""5_95662232""",".",FALSE,FALSE,FALSE
"2424","""5_95664781""",".",FALSE,FALSE,FALSE
"2425","""5_95665043""",".",FALSE,FALSE,FALSE
"2426","""5_95666349""",".",FALSE,FALSE,FALSE
"2427","""5_95669358""",".",FALSE,FALSE,FALSE
"2428","""5_95670825""",".",FALSE,FALSE,FALSE
"2429","""5_95671361""",".",FALSE,FALSE,FALSE
"2430","""5_95673741""",".",FALSE,FALSE,FALSE
"2431","""5_95676677""",".",FALSE,FALSE,FALSE
"2432","""5_95678708""",".",FALSE,FALSE,FALSE
"2433","""5_95928967""",".",FALSE,FALSE,FALSE
"2434","""5_95936498""",".",FALSE,FALSE,FALSE
"2435","""5_95938086""",".",FALSE,FALSE,FALSE
"2436","""5_95941013""",".",FALSE,FALSE,FALSE
"2437","""5_95948909""",".",FALSE,FALSE,FALSE
"2438","""5_95990319""",".",FALSE,FALSE,FALSE
"2439","""5_180128922""",".",FALSE,FALSE,FALSE
"2440","""5_180159447""",".",FALSE,FALSE,FALSE
"2441","""5_180175017""",".",FALSE,FALSE,FALSE
"2442","""5_180175271""",".",FALSE,FALSE,FALSE
"2443","""5_180177285""",".",FALSE,FALSE,FALSE
"2444","""5_180201162""",".",FALSE,FALSE,FALSE
"2445","""5_180201498""",".",FALSE,FALSE,FALSE
"2446","""5_180210489""",".",FALSE,FALSE,FALSE
"2447","""5_180211732""",".",FALSE,FALSE,FALSE
"2448","""5_180213402""",".",FALSE,FALSE,FALSE
"2449","""5_180214434""",".",FALSE,FALSE,FALSE
"2450","""5_180222222""",".",FALSE,FALSE,FALSE
"2451","""5_180223054""",".",FALSE,FALSE,FALSE
"2452","""5_180229106""",".",FALSE,FALSE,FALSE
"2453","""5_180230452""",".",FALSE,FALSE,FALSE
"2454","""5_180251755""",".",FALSE,FALSE,FALSE
"2455","""5_180253913""",".",FALSE,FALSE,FALSE
"2456","""5_180254176""",".",FALSE,FALSE,FALSE
"2457","""5_180257357""",".",FALSE,FALSE,FALSE
"2458","""5_180261932""",".",FALSE,FALSE,FALSE
"2459","""5_180263245""",".",FALSE,FALSE,FALSE
"2460","""5_180264078""",".",FALSE,FALSE,FALSE
"2461","""5_180265635""",".",FALSE,FALSE,FALSE
"2462","""5_180276368""",".",FALSE,FALSE,FALSE
"2463","""5_180276872""",".",FALSE,FALSE,FALSE
"2464","""5_180279708""",".",FALSE,FALSE,FALSE
"2465","""5_180292783""",".",FALSE,FALSE,FALSE
"2466","""5_180294027""",".",FALSE,FALSE,FALSE
"2467","""5_180296137""",".",FALSE,FALSE,FALSE
"2468","""5_180314709""",".",FALSE,FALSE,FALSE
"2469","""5_180323131""",".",FALSE,FALSE,FALSE
"2470","""6_31699653""",".",FALSE,FALSE,FALSE
"2471","""6_31701152""",".",FALSE,FALSE,FALSE
"2472","""6_31713258""",".",FALSE,FALSE,FALSE
"2473","""6_31737057""",".",FALSE,FALSE,FALSE
"2474","""6_31750783""",".",FALSE,FALSE,FALSE
"2475","""6_31773668""",".",FALSE,FALSE,FALSE
"2476","""6_31785890""",".",FALSE,FALSE,FALSE
"2477","""6_31805115""",".",FALSE,FALSE,FALSE
"2478","""6_31812122""",".",FALSE,FALSE,FALSE
"2479","""6_31830742""",".",FALSE,FALSE,FALSE
"2480","""6_31855314""",".",FALSE,FALSE,FALSE
"2481","""6_31860936""",".",FALSE,FALSE,FALSE
"2482","""6_31915556""",".",FALSE,FALSE,FALSE
"2483","""6_32092230""",".",FALSE,FALSE,FALSE
"2484","""6_32148800""",".",FALSE,FALSE,FALSE
"2485","""6_32763678""",".",FALSE,FALSE,FALSE
"2486","""6_32764746""",".",FALSE,FALSE,FALSE
"2487","""6_32767303""",".",FALSE,FALSE,FALSE
"2488","""6_32776878""",".",FALSE,FALSE,FALSE
"2489","""6_32794102""",".",FALSE,FALSE,FALSE
"2490","""6_32808150""",".",FALSE,FALSE,FALSE
"2491","""6_32808922""",".",FALSE,FALSE,FALSE
"2492","""6_32812853""",".",FALSE,FALSE,FALSE
"2493","""6_32933681""",".",FALSE,FALSE,FALSE
"2494","""6_32939560""",".",FALSE,FALSE,FALSE
"2495","""6_32941868""",".",FALSE,FALSE,FALSE
"2496","""6_33255433""",".",FALSE,FALSE,FALSE
"2497","""6_31947601""","C4A;STK19",FALSE,FALSE,FALSE
"2498","""6_41575334""",".",FALSE,FALSE,FALSE
"2499","""6_41715709""",".",FALSE,FALSE,FALSE
"2500","""6_41723918""",".",FALSE,FALSE,FALSE
"2501","""6_41725077""",".",FALSE,FALSE,FALSE
"2502","""6_41731446""",".",FALSE,FALSE,FALSE
"2503","""6_41736495""",".",FALSE,FALSE,FALSE
"2504","""6_41742828""",".",FALSE,FALSE,FALSE
"2505","""6_41745685""",".",FALSE,FALSE,FALSE
"2506","""6_41755425""",".",FALSE,FALSE,FALSE
"2507","""6_41757543""",".",FALSE,FALSE,FALSE
"2508","""6_41758635""",".",FALSE,FALSE,FALSE
"2509","""6_41760631""",".",FALSE,FALSE,FALSE
"2510","""6_41762446""",".",FALSE,FALSE,FALSE
"2511","""6_41766684""",".",FALSE,FALSE,FALSE
"2512","""6_41768342""",".",FALSE,FALSE,FALSE
"2513","""6_41769198""",".",FALSE,FALSE,FALSE
"2514","""6_41770802""",".",FALSE,FALSE,FALSE
"2515","""6_41796283""",".",FALSE,FALSE,FALSE
"2516","""6_41801746""",".",FALSE,FALSE,FALSE
"2517","""6_41809093""",".",FALSE,FALSE,FALSE
"2518","""6_41815622""",".",FALSE,FALSE,FALSE
"2519","""6_41824626""",".",FALSE,FALSE,FALSE
"2520","""6_41837766""",".",FALSE,FALSE,FALSE
"2521","""6_41839986""",".",FALSE,FALSE,FALSE
"2522","""6_41841814""",".",FALSE,FALSE,FALSE
"2523","""6_41849664""",".",FALSE,FALSE,FALSE
"2524","""6_41876034""",".",FALSE,FALSE,FALSE
"2525","""6_42034288""",".",FALSE,FALSE,FALSE
"2526","""6_42035795""",".",FALSE,FALSE,FALSE
"2527","""6_42040984""",".",FALSE,FALSE,FALSE
"2528","""6_42047232""",".",FALSE,FALSE,FALSE
"2529","""6_42048653""",".",FALSE,FALSE,FALSE
"2530","""6_42048826""",".",FALSE,FALSE,FALSE
"2531","""6_42055982""",".",FALSE,FALSE,FALSE
"2532","""6_42506029""",".",FALSE,FALSE,FALSE
"2533","""6_42512949""",".",FALSE,FALSE,FALSE
"2534","""6_166567154""",".",FALSE,FALSE,FALSE
"2535","""6_166573399""",".",FALSE,FALSE,FALSE
"2536","""6_166574675""",".",FALSE,FALSE,FALSE
"2537","""6_166577188""",".",FALSE,FALSE,FALSE
"2538","""6_166592332""",".",FALSE,FALSE,FALSE
"2539","""6_166619278""",".",FALSE,FALSE,FALSE
"2540","""6_166640427""",".",FALSE,FALSE,FALSE
"2541","""6_166647393""",".",FALSE,FALSE,FALSE
"2542","""6_166657353""",".",FALSE,FALSE,FALSE
"2543","""6_166660633""",".",FALSE,FALSE,FALSE
"2544","""6_166661686""",".",FALSE,FALSE,FALSE
"2545","""6_166664684""",".",FALSE,FALSE,FALSE
"2546","""6_166667181""",".",FALSE,FALSE,FALSE
"2547","""6_166669897""",".",FALSE,FALSE,FALSE
"2548","""6_166670349""",".",FALSE,FALSE,FALSE
"2549","""6_166672645""",".",FALSE,FALSE,FALSE
"2550","""6_166673105""",".",FALSE,FALSE,FALSE
"2551","""6_166675789""",".",FALSE,FALSE,FALSE
"2552","""6_166682561""",".",FALSE,FALSE,FALSE
"2553","""6_166688687""",".",FALSE,FALSE,FALSE
"2554","""6_166693127""",".",FALSE,FALSE,FALSE
"2555","""6_166695798""",".",FALSE,FALSE,FALSE
"2556","""6_166696396""",".",FALSE,FALSE,FALSE
"2557","""6_166707144""",".",FALSE,FALSE,FALSE
"2558","""6_166709190""",".",FALSE,FALSE,FALSE
"2559","""6_166709507""",".",FALSE,FALSE,FALSE
"2560","""6_166713771""",".",FALSE,FALSE,FALSE
"2561","""6_166723907""",".",FALSE,FALSE,FALSE
"2562","""6_166724860""",".",FALSE,FALSE,FALSE
"2563","""6_166726566""",".",FALSE,FALSE,FALSE
"2564","""6_166734740""",".",FALSE,FALSE,FALSE
"2565","""6_166736338""",".",FALSE,FALSE,FALSE
